Ticker,Financial Year End,Total Revenue,COGS,SG&A Expenses,Net Income,Basic EPS,Depreciation,Operating Cash Flow (CFO),Dividends Paid,Total Assets,Current Assets,Receivables,PP&E,Total Long-Term Debt,Current Liabilities,Total Equity,Trailing P/E (Historical),Current Trailing P/E (Live),Current PEG Ratio (Live)
POWERINDIA.NS,2023-03-31,43345000000.0,31083600000.0,2410200000.0,939000000.0,22.16,801600000.0,53700000.0,126600000.0,39185100000.0,30718600000.0,15277700000.0,7310200000.0,,26543800000.0,12153100000.0,,119.08099,
POWERINDIA.NS,2021-12-31,47606700000.0,33697600000.0,2351700000.0,2034000000.0,47.99,954600000.0,-1266900000.0,84400000.0,35238800000.0,26812700000.0,13438100000.0,7435300000.0,,23354800000.0,11323900000.0,,119.08099,
POWERINDIA.NS,2020-12-31,,,,,,,,,,,,,,,,,119.08099,
HOMEFIRST.NS,2021-03-31,,,,,,,,,,,,,,,,,25.301723,
HOMEFIRST.NS,2022-03-31,4783620000.0,2650710000.0,110520000.0,1860980000.0,21.26,75210000.0,-8070260000.0,,51168650000.0,13940530000.0,,199970000.0,25800660000.0,9499780000.0,15736850000.0,,25.301723,
HOMEFIRST.NS,2023-03-31,6929050000.0,3717730000.0,127280000.0,2282920000.0,26.01,90660000.0,-14685320000.0,,67389610000.0,14397450000.0,,253470000.0,37419270000.0,11637280000.0,18173390000.0,,25.301723,
HOMEFIRST.NS,2024-03-31,9795470000.0,5861650000.0,176330000.0,3057170000.0,34.65,117290000.0,-19076840000.0,228960000.0,95339560000.0,89659840000.0,0.0,298160000.0,73021020000.0,943310000.0,21214850000.0,,25.301723,
HOMEFIRST.NS,2025-03-31,13254580000.0,8375110000.0,210590000.0,3820680000.0,42.83,155300000.0,-21983400000.0,301230000.0,122116720000.0,115930360000.0,55490000.0,447980000.0,95506990000.0,1049680000.0,25212820000.0,,25.301723,
HONASA.NS,2025-03-31,20669490000.0,6129250000.0,10555430000.0,726870000.0,2.24,450060000.0,1021800000.0,,17901390000.0,10115450000.0,1323280000.0,1471060000.0,,4897480000.0,11798300000.0,,65.375,
HONASA.NS,2024-03-31,19199040000.0,5806830000.0,9255120000.0,1118200000.0,3.57,306170000.0,2353830000.0,,16320440000.0,11283390000.0,1593760000.0,1456640000.0,,4139190000.0,10952710000.0,,65.375,
HONASA.NS,2023-03-31,14927480000.0,4467330000.0,7533370000.0,-1428090000.0,-4.438538,249640000.0,-515540000.0,,9765860000.0,6406090000.0,1307790000.0,964430000.0,,2892760000.0,6059010000.0,,65.375,
HONASA.NS,2022-03-31,9434650000.0,2834390000.0,5245500000.0,157150000.0,0.488426,68950000.0,445880000.0,,10350120000.0,6020490000.0,727860000.0,575850000.0,,2075970000.0,7056240000.0,,65.375,
HONASA.NS,2021-03-31,,,,,,,,,,,,,,,,,65.375,
HONAUT.NS,2025-03-31,41817000000.0,25463000000.0,422000000.0,5236000000.0,592.15,544000000.0,4263000000.0,884000000.0,56046000000.0,52017000000.0,10710000000.0,2045000000.0,,14577000000.0,40382000000.0,,58.17424,
HONAUT.NS,2024-03-31,40548000000.0,23112000000.0,350000000.0,5014000000.0,567.13,537000000.0,4387000000.0,840000000.0,48951000000.0,45393000000.0,9261000000.0,1717000000.0,,12196000000.0,36062000000.0,,58.17424,
HONAUT.NS,2023-03-31,34319000000.0,18332000000.0,341000000.0,4380000000.0,495.4,519000000.0,4099000000.0,796000000.0,44505000000.0,40969000000.0,9378000000.0,1533000000.0,,12272000000.0,31885000000.0,,58.17424,
HONAUT.NS,2022-03-31,29374100000.0,15449800000.0,668400000.0,3391300000.0,383.57,524600000.0,2635800000.0,751000000.0,40106100000.0,35810800000.0,6751300000.0,1828600000.0,,11095300000.0,28367700000.0,,58.17424,
HONAUT.NS,2021-03-31,,,,,,,,,,,,,,,,,58.17424,
HUDCO.NS,2025-03-31,35975500000.0,,623100000.0,27091400000.0,13.53,106400000.0,-316026700000.0,11510900000.0,1284956500000.0,,6439500000.0,817700000.0,,,179684900000.0,,15.26,
HUDCO.NS,2024-03-31,29764900000.0,,425300000.0,21166900000.0,10.57,98600000.0,-102867400000.0,9208700000.0,934223400000.0,,6081900000.0,699100000.0,,,166130000000.0,,15.26,
HUDCO.NS,2023-03-31,25767100000.0,,972300000.0,17014300000.0,8.5,113100000.0,-8506700000.0,7006700000.0,809692700000.0,,5808800000.0,802000000.0,,,154435600000.0,,15.26,
HUDCO.NS,2022-03-31,24628300000.0,,718100000.0,17164100000.0,8.57,79000000.0,-8059300000.0,4354200000.0,788936700000.0,,5054600000.0,1116100000.0,,,144668100000.0,,15.26,
HUDCO.NS,2021-03-31,,,,,,,,,,,,,,,,,15.26,
HYUNDAI.NS,2021-03-31,,,,,,,,,,,,,,,,,33.32859,
HYUNDAI.NS,2022-03-31,464608600000.0,359065320000.0,20359350000.0,29015910000.0,35.710083,21695870000.0,51384090000.0,13593810000.0,283580580000.0,200798410000.0,21824070000.0,68815620000.0,7667100000.0,91922370000.0,168562550000.0,,33.32859,
HYUNDAI.NS,2023-03-31,591027880000.0,450981630000.0,28648490000.0,47092500000.0,57.957068,21898660000.0,65642560000.0,14934510000.0,345733420000.0,253619710000.0,28971920000.0,72453470000.0,7065660000.0,120055150000.0,200548180000.0,,33.32859,
HYUNDAI.NS,2024-03-31,685897860000.0,516720940000.0,38308920000.0,60600440000.0,74.581384,22079310000.0,92519550000.0,154358430000.0,263492450000.0,161240430000.0,25100260000.0,80874820000.0,6227970000.0,129971870000.0,106656570000.0,,33.32859,
HYUNDAI.NS,2025-03-31,679423780000.0,500583800000.0,40772680000.0,56402140000.0,69.41,21052580000.0,43449230000.0,,300973590000.0,160323410000.0,23891230000.0,118836750000.0,5359880000.0,112663230000.0,162964650000.0,,33.32859,
ICICIBANK.NS,2025-03-31,2047152637000.0,,552972889000.0,510291955000.0,72.41,26903750000.0,1228052582000.0,70412665000.0,26422414134000.0,,,158124234000.0,1810276137000.0,,3139059061000.0,,18.484438,
ICICIBANK.NS,2024-03-31,1612101952000.0,,370325892000.0,442563735000.0,63.19,19958856000.0,1572844783000.0,55985964000.0,23640630275000.0,,709340404000.0,132402763000.0,1837026245000.0,,2561438346000.0,,18.484438,
ICICIBANK.NS,2023-03-31,1355811552000.0,,301948279000.0,340366408000.0,48.86,16351038000.0,-37711921000.0,34794463000.0,19584904970000.0,,648658314000.0,109690036000.0,1737071554000.0,,2144977893000.0,,18.484438,
ICICIBANK.NS,2022-03-31,1163639822000.0,,258700517000.0,251100960000.0,36.21,14699244000.0,581114301000.0,13852335000.0,17526373837000.0,,591346864000.0,106054107000.0,1494669159000.0,,1820524873000.0,,18.484438,
ICICIBANK.NS,2021-03-31,,,,,,,,,,,452672099000.0,,,,,,18.484438,
ICICIGI.NS,2025-03-31,249005800000.0,,4418400000.0,25082900000.0,50.74,,,,690202600000.0,,120247700000.0,6539000000.0,,,144851700000.0,,34.5474,
ICICIGI.NS,2024-03-31,217681400000.0,,7184300000.0,19185900000.0,39.03,,,,633082900000.0,,109003700000.0,6604800000.0,350000000.0,,122050000000.0,,34.5474,
ICICIGI.NS,2023-03-31,185704485000.0,,26632035000.0,17290519000.0,35.21,,,,550862045000.0,,89121402000.0,5055025000.0,350000000.0,,104439435000.0,,34.5474,
ICICIGI.NS,2022-03-31,165590896000.0,,22784878000.0,12710088000.0,25.91,,,,508483069000.0,,91489359000.0,4651541000.0,2550000000.0,,91927109000.0,,34.5474,
ICICIGI.NS,2021-03-31,,,,,,,,,,,,,4850000000.0,,,,34.5474,
ICICIPRULI.NS,2025-03-31,698860700000.0,,8634100000.0,11855200000.0,8.21,,,868000000.0,3142385400000.0,,12136000000.0,7466300000.0,26000000000.0,,119337800000.0,,72.05556,
ICICIPRULI.NS,2024-03-31,891363800000.0,,13810400000.0,8506600000.0,5.91,,,864600000.0,2990006500000.0,,10026800000.0,6330300000.0,12000000000.0,,110046000000.0,,72.05556,
ICICIPRULI.NS,2023-03-31,486835391000.0,,21447660000.0,8134940000.0,5.66,,,790524000.0,2558513009000.0,,6150609000.0,5271964000.0,12000000000.0,,100895247000.0,,72.05556,
ICICIPRULI.NS,2022-03-31,618941574000.0,,15403264000.0,7592020000.0,5.28,,,2872576000.0,2444374311000.0,,7969413000.0,4419763000.0,12000000000.0,,91579765000.0,,72.05556,
ICICIPRULI.NS,2021-03-31,,,,,,,,,,,,,,,,,72.05556,
IDBI.NS,2025-03-31,179937321000.0,,1222722000.0,76306827000.0,7.1,5381181000.0,257956981000.0,16117946000.0,4129618954000.0,,159109835000.0,122000161000.0,,,616200515000.0,,11.55324,
IDBI.NS,2024-03-31,172190776000.0,,1121074000.0,57881117000.0,5.38,5433089000.0,-12524931000.0,10746611000.0,3646592021000.0,,121808598000.0,95422977000.0,,,510730591000.0,,11.55324,
IDBI.NS,2023-03-31,149981096000.0,,948723000.0,37060593000.0,3.45,4992077000.0,-27013986000.0,115846000.0,3314977070000.0,,93747291000.0,97804046000.0,,,463192440000.0,,11.55324,
IDBI.NS,2022-03-31,129618353000.0,,736893000.0,25336670000.0,2.36,4903194000.0,50677819000.0,81985000.0,3025396481000.0,,57991989000.0,99870351000.0,,,425717077000.0,,11.55324,
IDBI.NS,2021-03-31,,,,,,,,,,,,,,,,,11.55324,
IDFCFIRSTB.NS,2025-03-31,264015000000.0,,5569200000.0,14903500000.0,2.04,8355500000.0,144650900000.0,,3439087400000.0,,71047100000.0,27361600000.0,,,381557800000.0,,44.967213,
IDFCFIRSTB.NS,2024-03-31,224796900000.0,,4558500000.0,29423500000.0,4.3,6307600000.0,115428900000.0,,2962097800000.0,,54630600000.0,26745600000.0,,,322735800000.0,,44.967213,
IDFCFIRSTB.NS,2023-03-31,171927766000.0,,3295650000.0,24849294000.0,3.98,4349870000.0,35630047000.0,,2398820511000.0,,45359609000.0,21330619000.0,,,258475509000.0,,44.967213,
IDFCFIRSTB.NS,2022-03-31,132972419000.0,,2002646000.0,1323070000.0,0.21,3732630000.0,26039246000.0,,1901457329000.0,,34767279000.0,13873441000.0,,,210821196000.0,,44.967213,
IDFCFIRSTB.NS,2021-03-31,,,,,,,,,,,,,,,,,44.967213,
IFCI.NS,2025-03-31,14211400000.0,,,1710400000.0,0.65,833400000.0,-9837400000.0,847200000.0,257237700000.0,,2109300000.0,9115400000.0,,,86907500000.0,,34.06993,
IFCI.NS,2024-03-31,14453000000.0,,178200000.0,1036600000.0,0.42,808900000.0,118700000.0,716600000.0,189175700000.0,,11952100000.0,9490100000.0,,,45347400000.0,,34.06993,
IFCI.NS,2023-03-31,9749700000.0,,220300000.0,-2078000000.0,-0.95,739200000.0,-3355700000.0,350000000.0,169387300000.0,,8790100000.0,9681400000.0,,,37671900000.0,,34.06993,
IFCI.NS,2022-03-31,8543500000.0,,1108700000.0,-18313400000.0,-8.71,663800000.0,-2566100000.0,268200000.0,154873500000.0,,7126800000.0,9724300000.0,,,28180700000.0,,34.06993,
IFCI.NS,2021-03-31,,,963300000.0,,,,,,,,,,,,,,34.06993,
IIFL.NS,2025-03-31,57631800000.0,,2327400000.0,3787700000.0,9.07,1885700000.0,-47808300000.0,,676441900000.0,,3456500000.0,6305200000.0,,,124121900000.0,,29.101856,
IIFL.NS,2024-03-31,62699000000.0,,3435200000.0,17635400000.0,46.29,1808200000.0,-87158300000.0,1822400000.0,624043600000.0,,3297200000.0,6564800000.0,,,106369900000.0,,29.101856,
IIFL.NS,2023-03-31,52051400000.0,,2216300000.0,15003000000.0,38.355683,1525900000.0,-52254400000.0,1736300000.0,530027900000.0,,4392700000.0,5899500000.0,,,89920600000.0,,29.101856,
IIFL.NS,2022-03-31,40219700000.0,,1383800000.0,11878900000.0,30.430072,1217000000.0,17837300000.0,1328200000.0,459104400000.0,,4931200000.0,4837600000.0,,,64638300000.0,,29.101856,
IIFL.NS,2021-03-31,,,,,,,,1136870000.0,,,,,,,,,29.101856,
INOXINDIA.NS,2025-03-31,12798281000.0,7202452000.0,829978000.0,2260286000.0,24.9,250608000.0,1219708000.0,,16553403000.0,12649814000.0,2516390000.0,3597205000.0,,7526072000.0,8736926000.0,,42.004436,
INOXINDIA.NS,2024-03-31,11060295000.0,6123477000.0,677753000.0,1960013000.0,21.59,181410000.0,1224351000.0,998399000.0,12231107000.0,9360216000.0,1738698000.0,2536909000.0,,5427029000.0,6490677000.0,,42.004436,
INOXINDIA.NS,2023-03-31,9385748000.0,5512293000.0,592432000.0,1547381000.0,17.048494,139173000.0,1766598000.0,1043780000.0,11478124000.0,9624321000.0,1429045000.0,1716099000.0,,5704401000.0,5494828000.0,,42.004436,
INOXINDIA.NS,2022-03-31,7580440000.0,4442480000.0,497120000.0,1304980000.0,14.377806,121000000.0,970370000.0,45380000.0,8967530000.0,7428410000.0,781120000.0,1404070000.0,,3729320000.0,5022840000.0,,42.004436,
INOXINDIA.NS,2021-03-31,,,,,,,,18150000.0,,,,,,,,,42.004436,
IRB.NS,2025-03-31,70518040000.0,30933880000.0,1071570000.0,64806840000.0,10.73,10376250000.0,19712090000.0,2415600000.0,538959710000.0,59088360000.0,3931460000.0,9867270000.0,186948420000.0,37462410000.0,198265790000.0,,3.7798166,
IRB.NS,2024-03-31,73624540000.0,32989740000.0,1475180000.0,6058160000.0,1.0,9949490000.0,40537850000.0,1660730000.0,449203140000.0,48395320000.0,7882630000.0,9228790000.0,168542780000.0,39093070000.0,137445050000.0,,3.7798166,
IRB.NS,2023-03-31,63246440000.0,24954860000.0,1501440000.0,7200110000.0,1.19,8321200000.0,17641300000.0,754880000.0,427661770000.0,69652000000.0,16720180000.0,9502920000.0,142476990000.0,43044810000.0,133788990000.0,,3.7798166,
IRB.NS,2022-03-31,56891120000.0,23785090000.0,1014950000.0,3613970000.0,0.87,6827700000.0,3641130000.0,,425666200000.0,51275570000.0,10214740000.0,9879940000.0,154747170000.0,28773800000.0,125656410000.0,,3.7798166,
IRB.NS,2021-03-31,,,,,,,,1757250000.0,,,,,,,,,3.7798166,
IRCON.NS,2025-03-31,105398000000.0,97646900000.0,298700000.0,7274100000.0,7.73,1178800000.0,-11095300000.0,2774600000.0,195212800000.0,114715000000.0,13282500000.0,22044500000.0,41346400000.0,72262900000.0,63263500000.0,,24.561127,
IRCON.NS,2024-03-31,123011000000.0,111973400000.0,248100000.0,9295700000.0,9.88,1004300000.0,-785500000.0,2821500000.0,174521500000.0,111461200000.0,8033300000.0,10799200000.0,24566800000.0,70178100000.0,58709200000.0,,24.561127,
IRCON.NS,2023-03-31,103472800000.0,95327200000.0,166400000.0,7652300000.0,8.14,1070400000.0,-2779200000.0,2304200000.0,155373800000.0,111450600000.0,8638300000.0,2553600000.0,14403300000.0,72653900000.0,52114900000.0,,24.561127,
IRCON.NS,2022-03-31,73574500000.0,66366400000.0,140700000.0,5923400000.0,6.3,944200000.0,14140600000.0,3338900000.0,144463600000.0,102528000000.0,6951900000.0,2154600000.0,13044100000.0,72755100000.0,46656200000.0,,24.561127,
IRCON.NS,2021-03-31,,,,,,,,,,,,,,,,,24.561127,
ITCHOTELS.NS,2025-03-31,35258600000.0,11928400000.0,2153800000.0,6345700000.0,3.05,4023500000.0,8034500000.0,,124762600000.0,34569600000.0,2017700000.0,83771300000.0,,11607400000.0,106921700000.0,,54.788136,
ITCHOTELS.NS,2024-03-31,,,,,,2013900000.0,6724900000.0,,101918100000.0,15468000000.0,1445200000.0,82843200000.0,,9821100000.0,84978500000.0,,54.788136,
ITC.NS,2025-03-31,746533200000.0,323761000000.0,42293000000.0,347466300000.0,27.79,19505800000.0,176270400000.0,177822200000.0,880906800000.0,438932800000.0,47196700000.0,191718700000.0,0.0,143341100000.0,700300500000.0,,24.857319,
ITC.NS,2024-03-31,673910400000.0,273458400000.0,38978400000.0,204587800000.0,16.42,18163900000.0,171788600000.0,198992000000.0,918261600000.0,410655400000.0,40258200000.0,271647600000.0,17600000.0,136904000000.0,745070000000.0,,24.857319,
ITC.NS,2023-03-31,702452200000.0,294605200000.0,21450500000.0,191916600000.0,15.5,18090100000.0,188775500000.0,154175300000.0,858829800000.0,396708900000.0,29561700000.0,252012300000.0,34900000.0,137394100000.0,691552600000.0,,24.857319,
ITC.NS,2022-03-31,600813600000.0,267464400000.0,17660200000.0,152426600000.0,12.37,17324100000.0,157755100000.0,137883200000.0,772595500000.0,342324500000.0,24619000000.0,244766300000.0,48500000.0,121637100000.0,624555700000.0,,24.857319,
ITC.NS,2021-03-31,,,,,,,,,,,,,,,,,24.857319,
ITI.NS,2025-03-31,36164200000.0,33904800000.0,,-2148900000.0,-2.24,692000000.0,-1353100000.0,,104022900000.0,74374200000.0,39905500000.0,25408700000.0,600500000.0,84978300000.0,16245800000.0,,,
ITI.NS,2024-03-31,12636300000.0,12864106000.0,449149000.0,-5689200000.0,-5.92,531200000.0,9738207000.0,100000.0,95974007000.0,65311848000.0,24553284000.0,28061106000.0,1200540000.0,73465688000.0,17843767000.0,,,
ITI.NS,2023-03-31,13954253000.0,12477371000.0,330038000.0,-3598537000.0,-3.81,494984000.0,-2935418000.0,,94913616000.0,63687266000.0,24292783000.0,28227118000.0,1800000000.0,51840984000.0,23744674000.0,,,
ITI.NS,2022-03-31,18607313000.0,14823265000.0,340529000.0,1187115000.0,1.27,510143000.0,-4374526000.0,,95747969000.0,64245615000.0,27298962000.0,28106969000.0,2400000000.0,51344565000.0,26079774000.0,,,
ITI.NS,2021-03-31,,,380681000.0,,,,,,,,,,,,,,,
INDGN.NS,2025-03-31,28393000000.0,,,4067000000.0,17.15,802000000.0,4419000000.0,,33259000000.0,25300000000.0,6322000000.0,1385000000.0,0.0,5645000000.0,26156000000.0,,28.494333,
INDGN.NS,2024-03-31,25896000000.0,,,3367000000.0,14.093987,761000000.0,5077000000.0,,25456000000.0,17908000000.0,5557000000.0,1207000000.0,3334000000.0,6109000000.0,14291000000.0,,28.494333,
INDGN.NS,2023-03-31,23061000000.0,,858090000.0,2661000000.0,11.121378,598000000.0,1302000000.0,,22038660000.0,14487060000.0,5198950000.0,1517760000.0,3943360000.0,4891460000.0,10637220000.0,,28.494333,
INDGN.NS,2022-03-31,16646090000.0,,544610000.0,1647620000.0,6.88606,334510000.0,2970420000.0,,13534690000.0,11300250000.0,3913140000.0,798790000.0,109430000.0,4404390000.0,7639000000.0,,28.494333,
INDGN.NS,2021-03-31,,,372450000.0,,,,,,,,,,,,,,28.494333,
INDIACEM.NS,2025-03-31,41487761000.0,27979205000.0,11143217000.0,-1436778000.0,-4.636309,2394387000.0,-2562175000.0,,138302190000.0,17105089000.0,6592142000.0,118020924000.0,10663583000.0,12504831000.0,101941312000.0,,395.57693,
INDIACEM.NS,2024-03-31,49978546000.0,30362193000.0,13213334000.0,-2273375000.0,-7.32,2255677000.0,3439085000.0,929000.0,107006334000.0,27868886000.0,6994066000.0,72479824000.0,14297669000.0,27967597000.0,55747181000.0,,395.57693,
INDIACEM.NS,2023-03-31,56000460000.0,37010100000.0,16437158000.0,-1268948000.0,-4.04,2192698000.0,-194577000.0,289515000.0,114672198000.0,34268574000.0,8245284000.0,73748147000.0,18012417000.0,28265483000.0,57763025000.0,,395.57693,
INDIACEM.NS,2022-03-31,48583013000.0,25040950000.0,15081632000.0,784626000.0,8.98,2255291000.0,4389914000.0,289168000.0,120429658000.0,25415368000.0,9311339000.0,72267746000.0,19386345000.0,27307494000.0,59470388000.0,,395.57693,
INDIACEM.NS,2021-03-31,,,,,,,,175032000.0,,,,,,,,,395.57693,
INDIAMART.NS,2025-03-31,13883440000.0,1676630000.0,238170000.0,5506980000.0,91.84,329440000.0,6232130000.0,1198850000.0,41336850000.0,29356640000.0,39710000.0,332960000.0,,12215550000.0,21852900000.0,,24.9832,
INDIAMART.NS,2024-03-31,11967750000.0,2327820000.0,186290000.0,3339530000.0,55.18,364610000.0,5591660000.0,611480000.0,34486030000.0,23701240000.0,47820000.0,488300000.0,,10675140000.0,17361140000.0,,24.9832,
INDIAMART.NS,2023-03-31,9853990000.0,2204100000.0,201290000.0,2838270000.0,46.48,310750000.0,4758280000.0,60980000.0,34446300000.0,23633660000.0,70550000.0,542700000.0,,8560590000.0,20584920000.0,,24.9832,
INDIAMART.NS,2022-03-31,7534850000.0,1344250000.0,101170000.0,2976180000.0,48.91,119460000.0,4023140000.0,455050000.0,29488510000.0,24401830000.0,13260000.0,560830000.0,,6582370000.0,18740530000.0,,24.9832,
INDIAMART.NS,2021-03-31,,,,,,,,,,,,,,,,,24.9832,
INDIANB.NS,2025-03-31,352229300000.0,,1347100000.0,112614700000.0,83.61,5429400000.0,173964000000.0,16163600000.0,8770386000000.0,,90050300000.0,88573300000.0,,,715129100000.0,,9.439465,
INDIANB.NS,2024-03-31,318928300000.0,,1027300000.0,84194100000.0,66.03,5311400000.0,-86172600000.0,10710800000.0,7957088200000.0,,101722900000.0,75399000000.0,,,602482000000.0,,9.439465,
INDIANB.NS,2023-03-31,280722000000.0,,1697100000.0,55723100000.0,44.74,5323900000.0,-278939900000.0,8095400000.0,7133340000000.0,,58786500000.0,74806700000.0,,,495068200000.0,,9.439465,
INDIANB.NS,2022-03-31,241358500000.0,,981000000.0,41418100000.0,33.99,6008600000.0,287503300000.0,2490900000.0,6740964300000.0,,64297500000.0,76989100000.0,,,449519300000.0,,9.439465,
INDIANB.NS,2021-03-31,,,,,,,,,,,,,,,,,9.439465,
IEX.NS,2025-03-31,5368045000.0,383759000.0,96673000.0,4291691000.0,4.83,212516000.0,4272512000.0,2669978000.0,21966591000.0,15837385000.0,26199000.0,152527000.0,,10065689000.0,11363031000.0,,27.047346,
IEX.NS,2024-03-31,4488288000.0,335770000.0,108239000.0,3507826000.0,3.94,204737000.0,2984604000.0,1779804000.0,17736599000.0,11836498000.0,7906000.0,201877000.0,,7513646000.0,9721713000.0,,27.047346,
IEX.NS,2023-03-31,4006015000.0,295885000.0,111657000.0,3058863000.0,3.42,185913000.0,-226182000.0,896983000.0,14534098000.0,7716679000.0,70338000.0,251927000.0,,6104433000.0,7990960000.0,,27.047346,
IEX.NS,2022-03-31,4308238000.0,359513000.0,72279000.0,3092555000.0,3.45,172277000.0,7623206000.0,1345250000.0,16961924000.0,14732427000.0,873711000.0,202430000.0,,9537022000.0,7034099000.0,,27.047346,
IEX.NS,2021-03-31,,,,,,,,,,,,,,,,,27.047346,
INDHOTEL.NS,2025-03-31,80411800000.0,31943400000.0,9496600000.0,19075900000.0,13.4,5181600000.0,21943700000.0,2517700000.0,177039300000.0,41699400000.0,6508800000.0,102561500000.0,2031500000.0,19961500000.0,111607100000.0,,62.163994,
INDHOTEL.NS,2024-03-31,65042100000.0,25642300000.0,8205000000.0,12590700000.0,8.86,4543000000.0,19351400000.0,1545400000.0,148558300000.0,30683900000.0,4764600000.0,83876100000.0,467400000.0,19982600000.0,94566500000.0,,62.163994,
INDHOTEL.NS,2023-03-31,55820500000.0,22582000000.0,6286100000.0,10025900000.0,7.06,4160600000.0,16189900000.0,643900000.0,136687500000.0,25903400000.0,4464500000.0,79834900000.0,3309800000.0,21191500000.0,79819600000.0,,62.163994,
INDHOTEL.NS,2022-03-31,29175700000.0,15009400000.0,3977400000.0,-2477200000.0,-1.97,4060500000.0,6716300000.0,524400000.0,130896200000.0,26741000000.0,2553400000.0,74602800000.0,13879100000.0,19637400000.0,70622500000.0,,62.163994,
INDHOTEL.NS,2021-03-31,,,,,,,,,,,,,,,,,62.163994,
IOC.NS,2021-03-31,,,,,,,,,,,,,,,,,9.077563,
IOC.NS,2022-03-31,5860328500000.0,5097506100000.0,167157200000.0,251022300000.0,18.23,123475800000.0,257466700000.0,108960400000.0,4106248500000.0,1468606900000.0,187004200000.0,2025975400000.0,559445400000.0,1928646200000.0,1335351800000.0,,9.077563,
IOC.NS,2023-03-31,8275473300000.0,7714975500000.0,180268400000.0,97921200000.0,7.11,131810500000.0,296437200000.0,33056800000.0,4417184800000.0,1588368800000.0,163986900000.0,2257160000000.0,633129400000.0,2066487400000.0,1397202400000.0,,9.077563,
IOC.NS,2024-03-31,7728420600000.0,6668477400000.0,190408900000.0,417296900000.0,30.3,158661100000.0,711464100000.0,109725800000.0,4823620000000.0,1584429600000.0,138314500000.0,2517915500000.0,467929000000.0,2164039300000.0,1834162700000.0,,9.077563,
IOC.NS,2025-03-31,7545679400000.0,6876743000000.0,184741700000.0,135978400000.0,9.87,167773400000.0,346992800000.0,95451000000.0,5068670500000.0,1576431500000.0,185509600000.0,2738709300000.0,517557500000.0,2306144100000.0,1864873200000.0,,9.077563,
IOB.NS,2025-03-31,165040363000.0,,819741000.0,33955037000.0,1.76,3944557000.0,28395471000.0,,3947079697000.0,,160185316000.0,46548210000.0,,,322333481000.0,,16.295155,
IOB.NS,2024-03-31,155022553000.0,,667888000.0,26656601000.0,1.4,3363692000.0,-11189486000.0,,3518693218000.0,,124924148000.0,37401882000.0,,,275614491000.0,,16.295155,
IOB.NS,2023-03-31,123755456000.0,,576201000.0,21039896000.0,1.15,2604201000.0,-136546793000.0,,3134380662000.0,,81903620000.0,37107387000.0,,,248760396000.0,,16.295155,
IOB.NS,2022-03-31,112204886000.0,,638130000.0,17092745000.0,0.92,1725589000.0,55391531000.0,,2990299737000.0,,59985362000.0,33660362000.0,,,225977516000.0,,16.295155,
IOB.NS,2021-03-31,,,,,,,,,,,,,,,,,16.295155,
IRCTC.NS,2025-03-31,46742742000.0,29422941000.0,926901000.0,13149023000.0,16.44,525848000.0,8333656000.0,8800000000.0,67994615000.0,56801272000.0,17337248000.0,8516919100.0,,28029451000.0,36633649000.0,,39.18557,
IRCTC.NS,2024-03-31,42597961000.0,26465868000.0,840138000.0,11110773000.0,13.89,572164000.0,8821733000.0,3600000000.0,60911653000.0,51441699000.0,13743419000.0,7702270000.0,,26316742000.0,32297884000.0,,39.18557,
IRCTC.NS,2023-03-31,35407641000.0,21340567000.0,726858000.0,10058811000.0,12.57,537296000.0,8117347000.0,4000000000.0,50887588000.0,43518176000.0,11429140000.0,5712770000.0,,23913654000.0,24784041000.0,,39.18557,
IRCTC.NS,2022-03-31,18782402000.0,9184246000.0,442092000.0,6595529000.0,8.24,489884000.0,5239714000.0,2400000000.0,38840923000.0,33779612000.0,5715197000.0,3740569000.0,0.0,17979018000.0,18703136000.0,,39.18557,
IRCTC.NS,2021-03-31,,,,,,,,,,,,,0.0,,,,39.18557,
IRFC.NS,2025-03-31,270645500000.0,124632000000.0,55500000.0,65020000000.0,4.98,53100000.0,82295700000.0,30057600000.0,4888346800000.0,433949200000.0,,138000000.0,3944671300000.0,401998200000.0,526678500000.0,,21.685116,
IRFC.NS,2024-03-31,265304200000.0,143298200000.0,57400000.0,64121100000.0,4.91,94400000.0,79141000000.0,19602800000.0,4850824300000.0,335796100000.0,,210700000.0,3993830600000.0,345019400000.0,491785700000.0,,21.685116,
IRFC.NS,2023-03-31,236506980000.0,123242010000.0,60940000.0,61671560000.0,4.72,140620000.0,-285883610000.0,18687960000.0,4903587510000.0,350131120000.0,,179260000.0,3949517780000.0,497129340000.0,446801810000.0,,21.685116,
IRFC.NS,2022-03-31,202802790000.0,85740860000.0,50890000.0,60898360000.0,4.66,140250000.0,-644122820000.0,10062750000.0,4493599450000.0,345126580000.0,,363110000.0,3719888930000.0,356708040000.0,403760610000.0,,21.685116,
IRFC.NS,2021-03-31,,,,,,,,,,,,,,,,,21.685116,
IREDA.NS,2025-03-31,66186200000.0,23083300000.0,307100000.0,16983400000.0,6.32,388700000.0,-144596800000.0,,797349500000.0,141117900000.0,31700000.0,3432700000.0,522824700000.0,139076400000.0,102665400000.0,,21.470776,
IREDA.NS,2024-03-31,48381000000.0,20863600000.0,364500000.0,12522400000.0,5.16,303500000.0,-110996400000.0,,626004500000.0,96446700000.0,44200000.0,3562600000.0,409940100000.0,98053300000.0,85594200000.0,,21.470776,
